datetime,created_at,updated_at,timestamp,zone_name,carbon_intensity_avg,carbon_intensity_direct_avg,carbon_intensity_production_avg,carbon_intensity_discharge_avg,carbon_intensity_import_avg,total_production_avg,total_storage_avg,total_discharge_avg,total_import_avg,total_export_avg,total_consumption_avg,production_sources,power_origin_percent_fossil_avg,power_origin_percent_renewable_avg,power_production_percent_fossil_avg,power_production_percent_renewable_avg,power_production_nuclear_avg,power_production_geothermal_avg,power_production_biomass_avg,power_production_coal_avg,power_production_wind_avg,power_production_solar_avg,power_production_hydro_avg,power_production_gas_avg,power_production_oil_avg,power_production_unknown_avg,power_consumption_nuclear_avg,power_consumption_geothermal_avg,power_consumption_biomass_avg,power_consumption_coal_avg,power_consumption_wind_avg,power_consumption_solar_avg,power_consumption_hydro_avg,power_consumption_gas_avg,power_consumption_oil_avg,power_consumption_unknown_avg,power_consumption_battery_discharge_avg,power_consumption_hydro_discharge_avg,power_net_discharge_battery_avg,power_net_discharge_hydro_avg,power_net_import_MX-BC_avg,carbon_intensity_exchange_MX-BC_avg,power_net_import_US-CAL-BANC_avg,carbon_intensity_exchange_US-CAL-BANC_avg,power_net_import_US-CAL-IID_avg,carbon_intensity_exchange_US-CAL-IID_avg,power_net_import_US-CAL-LDWP_avg,carbon_intensity_exchange_US-CAL-LDWP_avg,power_net_import_US-CAL-TIDC_avg,carbon_intensity_exchange_US-CAL-TIDC_avg,power_net_import_US-NW-BPAT_avg,carbon_intensity_exchange_US-NW-BPAT_avg,power_net_import_US-NW-NEVP_avg,carbon_intensity_exchange_US-NW-NEVP_avg,power_net_import_US-NW-PACW_avg,carbon_intensity_exchange_US-NW-PACW_avg,power_net_import_US-SW-AZPS_avg,carbon_intensity_exchange_US-SW-AZPS_avg,power_net_import_US-SW-SRP_avg,carbon_intensity_exchange_US-SW-SRP_avg,power_net_import_US-SW-WALC_avg,carbon_intensity_exchange_US-SW-WALC_avg,latest_forecasted_wind_x_avg,latest_forecasted_wind_y_avg,latest_forecasted_solar_avg,latest_forecasted_temperature_avg,latest_forecasted_dewpoint_avg,latest_forecasted_precipitation_avg,latest_forecasted_price_avg,latest_forecasted_production_avg,latest_forecasted_consumption_avg,latest_forecasted_power_net_import_MX_avg,latest_forecasted_power_net_import_MX-BC_avg,latest_forecasted_power_net_import_US-CAL-BANC_avg,latest_forecasted_power_net_import_US-CAL-IID_avg,latest_forecasted_power_net_import_US-CAL-LDWP_avg,latest_forecasted_power_net_import_US-CAL-TIDC_avg,latest_forecasted_power_net_import_US-NW-BPAT_avg,latest_forecasted_power_net_import_US-NW-NEVP_avg,latest_forecasted_power_net_import_US-NW-PACW_avg,latest_forecasted_power_net_import_US-SW-AZPS_avg,latest_forecasted_power_net_import_US-SW-SRP_avg,latest_forecasted_power_net_import_US-SW-WALC_avg,latest_forecasted_production_solar_avg,latest_forecasted_production_wind_avg
2020-01-02T11:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2023-01-12T00:23:16.918659+00:00,1577962800.0,US-CAL-CISO,342.84,272.63,300.48,,401.91,9893.0,,,7095.0,103.0,16885.0,eia.gov,57.06,24.37,55.26,21.74,2275.0,,,7.0,2151.0,0.0,,5369.0,91.0,,3134.5,0.0,0.0,981.57,2837.27,25.09,1253.0,8048.11,95.99,509.47,0.0,0.0,,,66.0,453.12,576.0,302.71,296.0,695.08,2228.0,513.81,-103.0,342.84,1492.0,145.05,75.0,578.98,35.0,315.2,877.0,614.53,1224.0,288.79,226.0,590.54,2.04,-3.78,,278.83,275.28,,,,18794.0,,,,,,,,,,,,,,
2020-01-02T12:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2023-01-12T00:23:20.739679+00:00,1577966400.0,US-CAL-CISO,342.7,271.31,305.99,,396.51,10219.0,,,6970.0,116.0,17073.0,eia.gov,57.78,24.03,56.39,21.38,2272.0,,,8.0,2185.0,0.0,,5664.0,90.0,,3106.6,0.0,0.0,900.09,2831.2,22.15,1249.05,8391.36,94.73,477.82,0.0,0.0,,,69.0,453.12,421.0,289.28,285.0,694.68,2197.0,507.85,-116.0,342.7,1506.0,146.52,58.0,574.44,34.0,315.56,888.0,581.51,1269.0,297.13,243.0,571.06,1.97,-3.8,0.0,278.7,275.07,0.03,,,19310.0,,,,,,,,,,,,,,
2020-01-02T13:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2023-01-12T00:15:13.178380+00:00,1577970000.0,US-CAL-CISO,342.63,271.17,299.2,,401.33,10134.0,,,7497.0,150.0,17481.0,eia.gov,57.9,24.2,55.05,22.49,2276.0,,,7.0,2279.0,0.0,,5482.0,90.0,,3128.71,0.0,0.0,931.26,2861.88,8.98,1360.26,8638.08,93.74,458.1,0.0,0.0,,,109.0,453.12,292.0,278.11,284.0,687.37,2475.0,494.87,-150.0,342.63,1411.0,140.24,52.0,570.87,32.0,328.66,1025.0,576.79,1485.0,306.46,332.0,523.45,1.83,-3.85,,278.57,274.84,,,,20908.0,,,,,,,,,,,,,,
2020-01-02T14:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2023-01-12T00:23:20.739679+00:00,1577973600.0,US-CAL-CISO,342.21,271.16,297.42,,400.03,10944.0,,,8477.0,180.0,19241.0,eia.gov,57.6,25.93,54.78,24.43,2275.0,,,7.0,2674.0,0.0,,5897.0,91.0,,3169.36,0.0,0.0,1093.53,3248.37,10.26,1730.69,9435.27,94.15,459.19,0.0,0.17,,,111.0,453.12,320.0,253.54,276.0,679.84,3005.0,488.86,-180.0,342.21,1522.0,122.65,45.0,563.27,34.0,289.93,1131.0,585.21,1656.0,318.19,377.0,509.95,1.64,-3.69,,278.45,274.62,,,,23515.0,,,,,,,,,,,,,,
2020-01-02T15:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2023-01-12T00:15:13.178380+00:00,1577977200.0,US-CAL-CISO,349.53,276.99,312.81,,397.48,11612.0,,,8892.0,192.0,20312.0,eia.gov,58.86,25.6,57.82,22.61,2273.0,,,5.0,2480.0,145.0,,6619.0,90.0,,3156.87,0.04,0.86,1164.23,3031.54,359.31,1807.19,10188.07,93.7,510.02,0.0,0.17,,,91.0,453.12,487.0,248.53,355.0,649.11,2979.0,503.62,-192.0,349.53,1686.0,125.9,101.0,555.62,35.0,284.83,1228.0,573.05,1612.0,306.43,318.0,520.06,1.66,-3.42,0.0,278.21,274.29,0.0,,,24760.0,,,,,,,,,,,,,,
2020-01-02T16:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2023-01-12T00:23:22.177313+00:00,1577980800.0,US-CAL-CISO,312.95,243.75,279.46,,368.27,13235.0,,,8013.0,241.0,21007.0,eia.gov,52.7,32.88,50.8,32.03,2273.0,,,8.0,1154.0,3085.0,,6624.0,91.0,,3029.47,0.0,0.0,881.57,1587.27,3715.59,1603.33,9486.44,93.68,609.52,0.0,0.15,,,46.0,453.12,484.0,256.42,529.0,585.2,2565.0,463.88,-241.0,312.95,1627.0,121.48,134.0,509.17,32.0,285.3,1120.0,531.86,1330.0,272.23,146.0,505.38,1.47,-3.32,,279.01,274.69,,,,24404.0,,,,,,,,,,,,,,
2020-01-02T17:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2023-01-12T00:15:13.178380+00:00,1577984400.0,US-CAL-CISO,265.25,202.99,231.45,,340.86,15159.0,,,6776.0,337.0,21598.0,eia.gov,44.01,42.43,41.09,43.91,2273.0,,,7.0,679.0,5978.0,,6131.0,91.0,,2929.74,0.0,0.0,705.9,1060.19,6758.21,1345.39,8129.97,93.17,575.3,0.0,0.13,,,19.0,453.12,461.0,272.75,539.0,562.01,2026.0,430.01,-302.0,265.25,1489.0,124.22,73.0,482.61,28.0,269.33,1047.0,481.42,1094.0,246.27,-35.0,265.25,1.51,-3.61,,280.36,274.83,,,,23448.0,,,,,,,,,,,,,,
2020-01-02T18:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2023-01-12T00:23:22.177313+00:00,1577988000.0,US-CAL-CISO,254.25,193.91,220.87,,334.33,14688.0,,,6122.0,428.0,20382.0,eia.gov,41.77,43.77,38.91,45.62,2272.0,,,6.0,383.0,6318.0,,5619.0,90.0,,2945.8,0.0,0.0,663.85,693.74,7124.54,1103.77,7264.1,91.12,495.08,0.0,0.0,,,-24.0,254.25,178.0,265.86,461.0,559.45,1957.0,416.6,-351.0,254.25,1265.0,126.87,32.0,481.94,24.0,238.49,1016.0,454.84,1189.0,237.59,-53.0,254.25,1.47,-3.68,88.08,281.5,274.86,0.0,,,22600.0,,,,,,,,,,,,,,
2020-01-02T19:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2023-01-12T00:23:22.177313+00:00,1577991600.0,US-CAL-CISO,249.86,189.99,215.9,,344.39,15705.0,,,5642.0,477.0,20870.0,eia.gov,41.06,45.18,38.01,47.53,2272.0,,,6.0,538.0,6926.0,,5879.0,84.0,,2872.41,0.0,0.0,644.98,730.62,7736.95,961.77,7332.06,84.56,506.65,0.0,0.0,,,-52.0,249.86,99.0,282.99,477.0,559.21,1979.0,416.86,-365.0,249.86,1008.0,132.0,31.0,489.8,21.0,239.26,961.0,446.92,1066.0,225.66,-60.0,249.86,1.58,-3.78,,282.31,274.76,,,,21894.0,,,,,,,,,,,,,,
2020-01-02T20:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2023-01-12T00:23:20.739679+00:00,1577995200.0,US-CAL-CISO,257.6,196.59,224.69,,346.34,15615.0,,,5792.0,434.0,20973.0,eia.gov,42.41,43.6,39.72,45.71,2275.0,,,7.0,565.0,6573.0,,6104.0,91.0,,2933.94,0.0,0.0,682.86,734.21,7444.24,965.08,7628.1,91.46,493.11,0.0,0.0,,,-48.0,257.6,118.0,282.76,445.0,561.57,2023.0,427.44,-336.0,257.6,994.0,131.08,52.0,494.07,21.0,279.58,963.0,445.8,1176.0,226.91,-50.0,257.6,1.72,-3.85,,282.89,274.64,,,,21594.0,,,,,,,,,,,,,,
2020-01-02T21:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2023-01-12T00:23:43.689021+00:00,1577998800.0,US-CAL-CISO,263.8,201.9,227.91,,361.76,15835.0,,,5801.0,364.0,21272.0,eia.gov,43.37,42.86,40.33,45.3,2274.0,,,5.0,414.0,6760.0,,6290.0,92.0,,2930.37,0.0,0.0,733.5,559.97,7671.76,884.5,7890.75,92.55,508.6,0.0,0.0,,,-26.0,263.8,72.0,286.12,443.0,572.56,2095.0,449.25,-325.0,263.8,905.0,135.62,85.0,496.58,21.0,287.32,1024.0,446.03,1156.0,220.99,-13.0,263.8,2.0,-4.01,464.85,283.27,274.55,0.0,,,21674.0,,,,,,,,,,,,,,
2020-01-02T22:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2023-01-12T00:23:16.918659+00:00,1578002400.0,US-CAL-CISO,274.43,211.05,235.79,,377.57,15771.0,,,5907.0,350.0,21328.0,eia.gov,45.18,40.97,41.89,43.69,2273.0,,,7.0,305.0,6586.0,,6508.0,92.0,,2953.43,0.0,0.0,820.27,418.69,7420.11,899.66,8266.18,92.53,457.14,0.0,0.0,,,-27.0,274.43,39.0,287.57,371.0,579.05,2231.0,476.99,-323.0,274.43,863.0,136.11,107.0,502.51,20.0,338.58,1052.0,454.11,1209.0,228.92,15.0,505.68,1.97,-4.04,,283.37,274.52,,,,22030.0,,,,,,,,,,,,,,
2020-01-02T23:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2023-01-12T00:23:16.918659+00:00,1578006000.0,US-CAL-CISO,313.73,244.54,274.46,,398.25,14479.0,,,6726.0,232.0,20973.0,eia.gov,52.2,33.32,49.62,34.68,2274.0,,,5.0,196.0,4825.0,,7088.0,91.0,,3036.71,0.0,0.0,988.85,339.0,5297.69,1350.79,9407.34,92.42,460.03,0.0,0.16,,,-52.0,313.73,172.0,280.84,342.0,610.01,2320.0,509.16,-180.0,313.73,1107.0,130.46,92.0,538.13,25.0,374.96,1102.0,519.04,1325.0,263.84,241.0,479.54,1.83,-3.93,,283.2,274.64,,,,22630.0,,,,,,,,,,,,,,
2020-01-03T00:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2023-01-12T00:23:20.739679+00:00,1578009600.0,US-CAL-CISO,380.17,301.2,370.02,,394.32,12279.0,,,8800.0,44.0,21035.0,eia.gov,64.22,20.17,68.74,12.75,2274.0,,,6.0,149.0,1416.0,,8344.0,90.0,,3282.22,0.0,0.53,1318.63,366.78,1591.29,2285.15,11706.69,93.11,390.6,0.0,0.0,,,-19.0,380.17,276.0,254.6,208.0,663.21,3474.0,472.32,-25.0,380.17,1389.0,118.13,62.0,558.9,27.0,396.95,1222.0,570.56,1746.0,300.65,396.0,478.2,1.45,-3.46,381.92,282.26,274.89,0.0,,,24039.0,,,,,,,,,,,,,,
2020-01-03T01:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2023-01-12T00:15:13.178380+00:00,1578013200.0,US-CAL-CISO,406.47,322.15,427.45,,379.43,12628.0,,,9792.0,70.0,22350.0,eia.gov,69.5,15.7,80.27,1.73,2274.0,,,5.0,167.0,51.0,,10040.0,91.0,,3309.12,0.0,25.13,1390.91,365.93,215.19,2902.16,13673.93,93.85,373.78,0.0,0.0,,,-70.0,406.47,630.0,219.76,175.0,659.43,3721.0,461.17,44.0,463.63,1549.0,105.77,81.0,550.47,27.0,365.63,1245.0,575.44,1880.0,311.95,440.0,463.42,1.19,-3.23,,280.77,274.49,,,,26637.0,,,,,,,,,,,,,,
2020-01-03T02:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2023-01-12T00:23:20.739679+00:00,1578016800.0,US-CAL-CISO,409.87,324.74,427.5,,387.18,12847.0,,,9979.0,135.0,22691.0,eia.gov,70.22,15.25,80.29,2.02,2273.0,,,6.0,209.0,50.0,,10218.0,91.0,,3297.21,0.0,33.24,1414.97,357.69,195.31,2874.13,14042.32,93.6,382.53,0.0,0.0,,,-135.0,409.87,666.0,217.6,180.0,660.07,3763.0,475.51,64.0,448.45,1556.0,107.21,76.0,556.54,27.0,369.62,1295.0,579.14,1941.0,317.97,411.0,475.85,0.9,-3.08,,280.4,274.29,,,,27074.0,,,,,,,,,,,,,,
2020-01-03T03:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2023-01-12T00:23:43.689021+00:00,1578020400.0,US-CAL-CISO,408.49,323.12,430.21,,378.81,12897.0,,,9438.0,141.0,22194.0,eia.gov,70.19,15.06,80.82,1.54,2274.0,,,5.0,150.0,49.0,,10328.0,91.0,,3274.62,0.0,32.07,1308.06,302.47,200.98,2805.98,13796.24,93.56,380.02,0.0,0.0,,,-141.0,408.49,760.0,222.46,176.0,663.09,3333.0,482.68,72.0,443.83,1631.0,107.78,72.0,557.28,29.0,364.22,1180.0,579.36,1810.0,307.48,375.0,485.47,0.87,-2.92,11.01,280.32,274.66,0.0,,,26589.0,,,,,,,,,,,,,,
2020-01-03T04:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2023-01-12T00:15:13.178380+00:00,1578024000.0,US-CAL-CISO,422.12,334.72,434.68,,404.55,12804.0,,,9152.0,124.0,21832.0,eia.gov,72.68,12.45,81.71,0.55,2272.0,,,5.0,60.0,10.0,,10367.0,90.0,,3246.25,0.0,23.74,1349.73,230.18,51.36,2413.65,14038.78,92.94,385.37,0.0,0.0,,,-124.0,422.12,530.0,247.28,187.0,670.69,3395.0,494.42,42.0,472.36,1468.0,118.91,96.0,565.82,28.0,377.88,1221.0,612.33,1831.0,314.93,354.0,519.2,0.79,-2.69,,280.19,274.45,,,,25833.0,,,,,,,,,,,,,,
2020-01-03T05:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2023-01-12T00:23:43.689021+00:00,1578027600.0,US-CAL-CISO,424.6,336.49,431.22,,414.95,12703.0,,,8704.0,0.0,21407.0,eia.gov,73.42,11.32,81.03,1.07,2274.0,,,5.0,136.0,0.0,,10198.0,90.0,,3266.07,0.0,16.59,1277.34,353.49,28.09,2025.99,13948.05,93.85,397.53,0.0,0.0,,,12.0,453.12,481.0,262.55,206.0,676.63,2944.0,530.22,50.0,476.95,1498.0,131.38,110.0,574.58,30.0,394.5,1255.0,593.92,1815.0,314.7,303.0,552.42,0.67,-2.53,,280.05,274.25,,,,24646.0,,,,,,,,,,,,,,
2020-01-03T06:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2023-01-12T00:15:13.178380+00:00,1578031200.0,US-CAL-CISO,427.75,339.22,428.84,,426.11,12255.0,,,8153.0,0.0,20408.0,eia.gov,74.07,9.99,80.53,0.96,2268.0,,,6.0,118.0,0.0,,9773.0,90.0,,3253.97,0.0,9.56,1193.87,371.68,19.02,1637.84,13419.2,94.13,408.73,0.0,0.0,,,37.0,453.12,392.0,292.82,226.0,682.79,2567.0,540.83,52.0,494.95,1393.0,142.14,129.0,584.15,29.0,436.41,1288.0,600.5,1784.0,318.19,256.0,574.4,0.55,-2.44,4.95,279.93,274.05,0.0,,,22953.0,,,,,,,,,,,,,,
2020-01-03T07:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2023-01-12T00:23:43.689021+00:00,1578034800.0,US-CAL-CISO,427.09,338.83,420.31,,437.44,11751.0,,,7698.0,20.0,19429.0,eia.gov,74.2,9.13,79.29,1.4,2270.0,,,5.0,164.0,0.0,,9266.0,46.0,,3238.83,0.0,0.0,1138.37,448.28,19.61,1305.34,12806.41,50.13,422.03,0.0,0.0,,,31.0,453.12,332.0,309.91,242.0,683.81,2414.0,559.64,-20.0,427.09,1278.0,157.57,118.0,591.23,27.0,428.8,1286.0,597.4,1734.0,316.14,236.0,571.48,0.38,-2.39,,279.78,273.89,,,,21332.0,,,,,,,,,,,,,,
2020-01-03T08:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2023-01-12T00:15:13.178380+00:00,1578038400.0,US-CAL-CISO,425.25,338.06,414.64,,441.51,11136.0,,,7270.0,32.0,18374.0,eia.gov,73.4,9.24,78.15,1.47,2269.0,,,6.0,164.0,0.0,,8651.0,46.0,,3188.2,0.0,0.0,1133.36,476.38,16.57,1205.47,11871.51,50.34,432.17,0.0,0.0,,,68.0,453.12,343.0,320.14,262.0,685.31,2183.0,562.65,-32.0,425.25,1224.0,167.7,95.0,597.37,27.0,398.49,1215.0,605.5,1639.0,323.16,214.0,575.89,0.17,-2.26,,279.62,273.68,,,,20399.0,,,,,,,,,,,,,,
2020-01-03T09:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2023-01-12T00:23:43.689021+00:00,1578042000.0,US-CAL-CISO,424.07,336.75,411.16,,445.36,10947.0,,,6637.0,37.0,17547.0,eia.gov,73.34,8.97,77.46,1.83,2267.0,,,6.0,200.0,0.0,,8428.0,46.0,,3104.84,0.0,0.0,1041.34,474.04,19.18,1080.59,11332.05,49.99,444.96,0.0,0.0,,,19.0,453.12,300.0,330.21,282.0,687.68,2026.0,562.61,-37.0,424.07,1104.0,170.07,80.0,595.66,27.0,398.5,1112.0,602.69,1501.0,326.46,186.0,580.99,0.02,-2.03,0.0,279.59,273.88,0.0,,,19678.0,,,,,,,,,,,,,,
2020-01-03T10:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2023-01-12T00:23:22.177313+00:00,1578045600.0,US-CAL-CISO,424.89,336.99,414.5,,442.33,10891.0,,,6482.0,44.0,17329.0,eia.gov,73.35,8.85,77.61,1.55,2270.0,,,6.0,169.0,0.0,,8355.0,91.0,,3083.94,0.0,0.0,992.66,419.94,28.2,1085.31,11174.81,94.72,449.43,0.0,0.0,,,13.0,453.12,264.0,323.82,284.0,687.93,2007.0,560.18,-44.0,424.89,1110.0,167.22,73.0,592.88,27.0,366.55,1075.0,597.45,1451.0,325.69,178.0,576.13,-0.14,-1.73,,279.49,273.76,,,,19216.0,,,,,,,,,,,,,,
2020-01-03T11:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2023-01-12T00:23:16.918659+00:00,1578049200.0,US-CAL-CISO,420.32,333.51,407.52,,441.52,10737.0,,,6481.0,53.0,17165.0,eia.gov,72.69,9.38,76.74,2.1,2271.0,,,6.0,226.0,0.0,,8188.0,46.0,,3076.37,0.0,0.0,993.75,490.25,24.48,1096.01,10976.91,49.61,457.62,0.0,0.0,,,18.0,453.12,198.0,307.69,290.0,689.09,2008.0,561.08,-53.0,420.32,1168.0,164.3,77.0,593.94,27.0,367.98,1073.0,597.18,1442.0,328.07,180.0,580.63,-0.25,-1.52,,279.42,273.6,,,,19153.0,,,,,,,,,,,,,,
